Y,R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R1_7,R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,R2_7,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R3_7,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,R4_7,R5_1,R5_2,R5_3,R5_4,R5_5,R5_6,R5_7,R6_1,R6_2,R6_3,R6_4,R6_5,R6_6,R6_7,R7_1,R7_2,R7_3,R7_4,R7_5,R7_6,R7_7,R8_1,R8_2,R8_3,R8_4,R8_5,R8_6,R8_7,R9_1,R9_2,R9_3,R9_4,R9_5,R9_6,R9_7,R10_1,R10_2,R10_3,R10_4,R10_5,R10_6,R10_7,R11_1,R11_2,R11_3,R11_4,R11_5,R11_6,R11_7,R12_1,R12_2,R12_3,R12_4,R12_5,R12_6,R12_7,R13_1,R13_2,R13_3,R13_4,R13_5,R13_6,R13_7,R14_1,R14_2,R14_3,R14_4,R14_5,R14_6,R14_7,R15_1,R15_2,R15_3,R15_4,R15_5,R15_6,R15_7,R16_1,R16_2,R16_3,R16_4,R16_5,R16_6,R16_7,R17_1,R17_2,R17_3,R17_4,R17_5,R17_6,R17_7,R18_1,R18_2,R18_3,R18_4,R18_5,R18_6,R18_7,R19_1,R19_2,R19_3,R19_4,R19_5,R19_6,R19_7,R20_1,R20_2,R20_3,R20_4,R20_5,R20_6,R20_7
2.902908727,0,0,0.043103449,0.00862069,0.043103448,0.103448277,0.086206897,0,0,0.060344828,0,0.094827587,0,0.060344828,0,0,0.068965518,0,0.129310346,0.025862069,0.112068966,0,0,0.077586208,0,0.043103448,0,0.043103449,0,0,0.146551724,0,0.043103449,0,0.077586207,0,0,0.198275863,0,0.043103449,0.112068966,0.04310345,0,0,0.112068965,0,0.01724138,0.112068966,0.224137932,0,0,0.043103449,0,0.068965517,0.025862069,0.172413793,0,0,0.120689654,0,0.068965518,0.025862069,0.137931035,0,0,0.01724138,0,0,0.034482759,0.215517242,0,0,0,0.146551725,0.01724138,0.00862069,0.120689656,0,0,0.129310346,0,0.120689655,0.077586207,0.181034484,0,0,0.23275862,0.034482759,0.068965518,0.077586208,0.120689656,0,0,0.206896552,0.129310345,0.043103448,0.043103449,0.017241379,0,0,0.284482758,0.129310345,0.120689656,0.068965518,0.060344828,0,0,0.241379311,0.077586207,0.155172414,0.060344828,0.051724139,0,0,0.387931035,0.198275862,0.163793103,0.250000001,0.155172414,0,0,0.431034483,0.00862069,0.00862069,0.060344828,0.094827587,0,0,0.232758622,0.120689655,0.034482759,0.01724138,0.025862069,0,0,0.129310345,0.077586207,0.077586207,0,0.043103449
3.004012036,0,0.043103449,0.00862069,0.043103448,0.103448277,0.086206897,0,0,0.060344828,0,0.094827587,0,0.060344828,0.01724138,0,0.068965518,0,0.129310346,0.025862069,0.112068966,0.01724138,0,0.077586208,0,0.043103448,0,0.043103449,0.00862069,0,0.146551724,0,0.043103449,0,0.077586207,0.00862069,0,0.198275863,0,0.043103449,0.112068966,0.04310345,0.060344828,0,0.112068965,0,0.01724138,0.112068966,0.224137932,0.043103449,0,0.043103449,0,0.068965517,0.025862069,0.172413793,0.025862069,0,0.120689654,0,0.068965518,0.025862069,0.137931035,0.043103449,0,0.01724138,0,0,0.034482759,0.215517242,0.120689656,0,0,0.146551725,0.01724138,0.00862069,0.120689656,0.206896552,0,0.129310346,0,0.120689655,0.077586207,0.181034484,0.043103448,0,0.23275862,0.034482759,0.068965518,0.077586208,0.120689656,0.043103448,0,0.206896552,0.129310345,0.043103448,0.043103449,0.017241379,0.051724139,0,0.284482758,0.129310345,0.120689656,0.068965518,0.060344828,0.068965517,0,0.241379311,0.077586207,0.155172414,0.060344828,0.051724139,0.094827587,0,0.387931035,0.198275862,0.163793103,0.250000001,0.155172414,0.094827587,0,0.431034483,0.00862069,0.00862069,0.060344828,0.094827587,0.077586208,0,0.232758622,0.120689655,0.034482759,0.01724138,0.025862069,0.060344828,0,0.129310345,0.077586207,0.077586207,0,0.043103449,0.077586208
3.257372113,0.043103449,0.00862069,0.043103448,0.103448277,0.086206897,0,0,0.060344828,0,0.094827587,0,0.060344828,0.01724138,0,0.068965518,0,0.129310346,0.025862069,0.112068966,0.01724138,0,0.077586208,0,0.043103448,0,0.043103449,0.00862069,0.00862069,0.146551724,0,0.043103449,0,0.077586207,0.00862069,0,0.198275863,0,0.043103449,0.112068966,0.04310345,0.060344828,0,0.112068965,0,0.01724138,0.112068966,0.224137932,0.043103449,0,0.043103449,0,0.068965517,0.025862069,0.172413793,0.025862069,0,0.120689654,0,0.068965518,0.025862069,0.137931035,0.043103449,0,0.01724138,0,0,0.034482759,0.215517242,0.120689656,0,0,0.146551725,0.01724138,0.00862069,0.120689656,0.206896552,0,0.129310346,0,0.120689655,0.077586207,0.181034484,0.043103448,0,0.23275862,0.034482759,0.068965518,0.077586208,0.120689656,0.043103448,0,0.206896552,0.129310345,0.043103448,0.043103449,0.017241379,0.051724139,0.017241379,0.284482758,0.129310345,0.120689656,0.068965518,0.060344828,0.068965517,0.00862069,0.241379311,0.077586207,0.155172414,0.060344828,0.051724139,0.094827587,0,0.387931035,0.198275862,0.163793103,0.250000001,0.155172414,0.094827587,0.00862069,0.431034483,0.00862069,0.00862069,0.060344828,0.094827587,0.077586208,0,0.232758622,0.120689655,0.034482759,0.01724138,0.025862069,0.060344828,0,0.129310345,0.077586207,0.077586207,0,0.043103449,0.077586208,0
3.317151453,0.00862069,0.043103448,0.103448277,0.086206897,0,0,0,0,0.094827587,0,0.060344828,0.01724138,0,0,0,0.129310346,0.025862069,0.112068966,0.01724138,0,0,0,0.043103448,0,0.043103449,0.00862069,0.00862069,0.00862069,0,0.043103449,0,0.077586207,0.00862069,0,0.00862069,0,0.043103449,0.112068966,0.04310345,0.060344828,0,0.060344829,0,0.01724138,0.112068966,0.224137932,0.043103449,0,0.025862069,0,0.068965517,0.025862069,0.172413793,0.025862069,0,0.00862069,0,0.068965518,0.025862069,0.137931035,0.043103449,0,0,0,0,0.034482759,0.215517242,0.120689656,0,0.086206897,0.146551725,0.01724138,0.00862069,0.120689656,0.206896552,0,0.077586207,0,0.120689655,0.077586207,0.181034484,0.043103448,0,0,0.034482759,0.068965518,0.077586208,0.120689656,0.043103448,0,0,0.129310345,0.043103448,0.043103449,0.017241379,0.051724139,0.017241379,0.103448276,0.129310345,0.120689656,0.068965518,0.060344828,0.068965517,0.00862069,0.129310345,0.077586207,0.155172414,0.060344828,0.051724139,0.094827587,0,0.086206896,0.198275862,0.163793103,0.250000001,0.155172414,0.094827587,0.00862069,0.077586207,0.00862069,0.00862069,0.060344828,0.094827587,0.077586208,0,0.344827587,0.120689655,0.034482759,0.01724138,0.025862069,0.060344828,0,0.017241379,0.077586207,0.077586207,0,0.043103449,0.077586208,0,0
3.566098295,0.043103448,0.103448277,0.086206897,0,0,0,0.155172414,0.094827587,0,0.060344828,0.01724138,0,0,0.206896553,0.129310346,0.025862069,0.112068966,0.01724138,0,0,0.422413792,0.043103448,0,0.043103449,0.00862069,0.00862069,0.00862069,0.224137933,0.043103449,0,0.077586207,0.00862069,0,0.00862069,0.310344828,0.043103449,0.112068966,0.04310345,0.060344828,0,0.060344829,0.422413793,0.01724138,0.112068966,0.224137932,0.043103449,0,0.025862069,0.353448276,0.068965517,0.025862069,0.172413793,0.025862069,0,0.00862069,0.284482759,0.068965518,0.025862069,0.137931035,0.043103449,0,0,0.241379312,0,0.034482759,0.215517242,0.120689656,0,0.086206897,0.198275864,0.01724138,0.00862069,0.120689656,0.206896552,0,0.077586207,0.379310347,0.120689655,0.077586207,0.181034484,0.043103448,0,0,0.353448278,0.068965518,0.077586208,0.120689656,0.043103448,0,0,0.275862072,0.043103448,0.043103449,0.017241379,0.051724139,0.017241379,0.103448276,0.232758622,0.120689656,0.068965518,0.060344828,0.068965517,0.00862069,0.129310345,0.301724139,0.155172414,0.060344828,0.051724139,0.094827587,0,0.086206896,0.370689656,0.163793103,0.250000001,0.155172414,0.094827587,0.00862069,0.077586207,0.465517242,0.00862069,0.060344828,0.094827587,0.077586208,0,0.344827587,0.301724141,0.034482759,0.01724138,0.025862069,0.060344828,0,0.017241379,0.120689656,0.077586207,0,0.043103449,0.077586208,0,0,0.077586208
4.401003008,0.103448277,0.086206897,0,0,0,0.155172414,0,0,0.060344828,0.01724138,0,0,0.206896553,0,0.025862069,0.112068966,0.01724138,0,0,0.422413792,0,0,0.043103449,0.00862069,0.00862069,0.00862069,0.224137933,0,0,0.077586207,0.00862069,0,0.00862069,0.310344828,0,0.112068966,0.04310345,0.060344828,0,0.060344829,0.422413793,0,0.112068966,0.224137932,0.043103449,0,0.025862069,0.353448276,0,0.025862069,0.172413793,0.025862069,0,0.00862069,0.284482759,0,0.025862069,0.137931035,0.043103449,0,0,0.241379312,0,0.034482759,0.215517242,0.120689656,0,0.086206897,0.198275864,0,0.00862069,0.120689656,0.206896552,0,0.077586207,0.379310347,0,0.077586207,0.181034484,0.043103448,0,0,0.353448278,0.00862069,0.077586208,0.120689656,0.043103448,0,0,0.275862072,0,0.043103449,0.017241379,0.051724139,0.017241379,0.103448276,0.232758622,0.00862069,0.068965518,0.060344828,0.068965517,0.00862069,0.129310345,0.301724139,0.00862069,0.060344828,0.051724139,0.094827587,0,0.086206896,0.370689656,0,0.250000001,0.155172414,0.094827587,0.00862069,0.077586207,0.465517242,0,0.060344828,0.094827587,0.077586208,0,0.344827587,0.301724141,0,0.01724138,0.025862069,0.060344828,0,0.017241379,0.120689656,0,0,0.043103449,0.077586208,0,0,0.077586208,0
4.456369108,0.086206897,0,0,0,0.155172414,0,0.017241379,0.060344828,0.01724138,0,0,0.206896553,0,0,0.112068966,0.01724138,0,0,0.422413792,0,0,0.043103449,0.00862069,0.00862069,0.00862069,0.224137933,0,0,0.077586207,0.00862069,0,0.00862069,0.310344828,0,0,0.04310345,0.060344828,0,0.060344829,0.422413793,0,0,0.224137932,0.043103449,0,0.025862069,0.353448276,0,0,0.172413793,0.025862069,0,0.00862069,0.284482759,0,0,0.137931035,0.043103449,0,0,0.241379312,0,0,0.215517242,0.120689656,0,0.086206897,0.198275864,0,0,0.120689656,0.206896552,0,0.077586207,0.379310347,0,0,0.181034484,0.043103448,0,0,0.353448278,0.00862069,0,0.120689656,0.043103448,0,0,0.275862072,0,0,0.017241379,0.051724139,0.017241379,0.103448276,0.232758622,0.00862069,0,0.060344828,0.068965517,0.00862069,0.129310345,0.301724139,0.00862069,0,0.051724139,0.094827587,0,0.086206896,0.370689656,0,0,0.155172414,0.094827587,0.00862069,0.077586207,0.465517242,0,0,0.094827587,0.077586208,0,0.344827587,0.301724141,0,0,0.025862069,0.060344828,0,0.017241379,0.120689656,0,0,0.043103449,0.077586208,0,0,0.077586208,0,0
4.179939817,0,0,0,0.155172414,0,0.017241379,0,0.01724138,0,0,0.206896553,0,0,0.017241379,0.01724138,0,0,0.422413792,0,0,0.01724138,0.00862069,0.00862069,0.00862069,0.224137933,0,0,0.01724138,0.00862069,0,0.00862069,0.310344828,0,0,0.060344828,0.060344828,0,0.060344829,0.422413793,0,0,0.077586207,0.043103449,0,0.025862069,0.353448276,0,0,0.094827587,0.025862069,0,0.00862069,0.284482759,0,0,0.310344827,0.043103449,0,0,0.241379312,0,0,0.094827586,0.120689656,0,0.086206897,0.198275864,0,0,0.086206897,0.206896552,0,0.077586207,0.379310347,0,0,0.232758621,0.043103448,0,0,0.353448278,0.00862069,0,0,0.043103448,0,0,0.275862072,0,0,0,0.051724139,0.017241379,0.103448276,0.232758622,0.00862069,0,0.077586207,0.068965517,0.00862069,0.129310345,0.301724139,0.00862069,0,0.094827587,0.094827587,0,0.086206896,0.370689656,0,0,0.094827587,0.094827587,0.00862069,0.077586207,0.465517242,0,0,0.051724138,0.077586208,0,0.344827587,0.301724141,0,0,0,0.060344828,0,0.017241379,0.120689656,0,0,0.077586207,0.077586208,0,0,0.077586208,0,0,0.02586207
4.108726178,0,0,0.155172414,0,0.017241379,0,0,0,0,0.206896553,0,0,0.017241379,0.051724139,0,0,0.422413792,0,0,0.01724138,0.00862069,0.00862069,0.00862069,0.224137933,0,0,0.01724138,0.155172414,0,0.00862069,0.310344828,0,0,0.060344828,0.034482759,0,0.060344829,0.422413793,0,0,0.077586207,0.060344827,0,0.025862069,0.353448276,0,0,0.094827587,0.00862069,0,0.00862069,0.284482759,0,0,0.310344827,0.025862069,0,0,0.241379312,0,0,0.094827586,0.02586207,0,0.086206897,0.198275864,0,0,0.086206897,0.112068965,0,0.077586207,0.379310347,0,0,0.232758621,0.163793104,0,0,0.353448278,0.00862069,0,0,0,0,0,0.275862072,0,0,0,0,0.017241379,0.103448276,0.232758622,0.00862069,0,0.077586207,0,0.00862069,0.129310345,0.301724139,0.00862069,0,0.094827587,0.00862069,0,0.086206896,0.370689656,0,0,0.094827587,0,0.00862069,0.077586207,0.465517242,0,0,0.051724138,0,0,0.344827587,0.301724141,0,0,0,0,0,0.017241379,0.120689656,0,0,0.077586207,0,0,0,0.077586208,0,0,0.02586207,0
4.389969912,0,0.155172414,0,0.017241379,0,0,0,0,0.206896553,0,0,0.017241379,0.051724139,0.060344828,0,0.422413792,0,0,0.01724138,0.00862069,0.034482759,0.00862069,0.224137933,0,0,0.01724138,0.155172414,0.370689657,0.00862069,0.310344828,0,0,0.060344828,0.034482759,0.094827587,0.060344829,0.422413793,0,0,0.077586207,0.060344827,0.00862069,0.025862069,0.353448276,0,0,0.094827587,0.00862069,0.01724138,0.00862069,0.284482759,0,0,0.310344827,0.025862069,0.086206897,0,0.241379312,0,0,0.094827586,0.02586207,0.034482759,0.086206897,0.198275864,0,0,0.086206897,0.112068965,0.043103449,0.077586207,0.379310347,0,0,0.232758621,0.163793104,0.129310346,0,0.353448278,0.00862069,0,0,0,0,0,0.275862072,0,0,0,0,0,0.103448276,0.232758622,0.00862069,0,0.077586207,0,0,0.129310345,0.301724139,0.00862069,0,0.094827587,0.00862069,0,0.086206896,0.370689656,0,0,0.094827587,0,0,0.077586207,0.465517242,0,0,0.051724138,0,0,0.344827587,0.301724141,0,0,0,0,0,0.017241379,0.120689656,0,0,0.077586207,0,0,0,0.077586208,0,0,0.02586207,0,0
4.338014043,0.155172414,0,0.017241379,0,0,0,0.172413794,0.206896553,0,0,0.017241379,0.051724139,0.060344828,0.129310346,0.422413792,0,0,0.01724138,0.00862069,0.034482759,0.103448277,0.224137933,0,0,0.01724138,0.155172414,0.370689657,0.120689654,0.310344828,0,0,0.060344828,0.034482759,0.094827587,0.146551725,0.422413793,0,0,0.077586207,0.060344827,0.00862069,0.155172415,0.353448276,0,0,0.094827587,0.00862069,0.01724138,0.137931035,0.284482759,0,0,0.310344827,0.025862069,0.086206897,0.103448276,0.241379312,0,0,0.094827586,0.02586207,0.034482759,0.155172415,0.198275864,0,0,0.086206897,0.112068965,0.043103449,0.112068966,0.379310347,0,0,0.232758621,0.163793104,0.129310346,0.250000003,0.353448278,0.00862069,0,0,0,0,0.120689656,0.275862072,0,0,0,0,0,0.103448276,0.232758622,0.00862069,0,0.077586207,0,0,0,0.301724139,0.00862069,0,0.094827587,0.00862069,0,0,0.370689656,0,0,0.094827587,0,0,0.00862069,0.465517242,0,0,0.051724138,0,0,0,0.301724141,0,0,0,0,0,0.181034483,0.120689656,0,0,0.077586207,0,0,0.043103448,0.077586208,0,0,0.02586207,0,0,0.00862069
4.822868606,0,0.017241379,0,0,0,0.172413794,0,0,0,0.017241379,0.051724139,0.060344828,0.129310346,0,0,0,0.01724138,0.00862069,0.034482759,0.103448277,0.060344828,0,0,0.01724138,0.155172414,0.370689657,0.120689654,0.068965518,0,0,0.060344828,0.034482759,0.094827587,0.146551725,0.025862069,0,0,0.077586207,0.060344827,0.00862069,0.155172415,0.112068967,0,0,0.094827587,0.00862069,0.01724138,0.137931035,0.077586207,0,0,0.310344827,0.025862069,0.086206897,0.103448276,0.017241379,0,0,0.094827586,0.02586207,0.034482759,0.155172415,0.01724138,0,0,0.086206897,0.112068965,0.043103449,0.112068966,0.01724138,0,0,0.232758621,0.163793104,0.129310346,0.250000003,0.05172414,0.00862069,0,0,0,0,0.120689656,0.137931035,0,0,0,0,0,0.103448276,0.137931035,0.00862069,0,0.077586207,0,0,0,0.103448276,0.00862069,0,0.094827587,0.00862069,0,0,0.103448277,0,0,0.094827587,0,0,0.00862069,0.120689656,0,0,0.051724138,0,0,0,0.077586208,0,0,0,0,0,0.181034483,0.206896553,0,0,0.077586207,0,0,0.043103448,0.060344829,0,0,0.02586207,0,0,0.00862069,0
5.642928778,0.017241379,0,0,0,0.172413794,0,0,0,0.017241379,0.051724139,0.060344828,0.129310346,0,0.094827586,0,0.01724138,0.00862069,0.034482759,0.103448277,0.060344828,0,0,0.01724138,0.155172414,0.370689657,0.120689654,0.068965518,0.275862071,0,0.060344828,0.034482759,0.094827587,0.146551725,0.025862069,0.129310346,0,0.077586207,0.060344827,0.00862069,0.155172415,0.112068967,0.025862069,0,0.094827587,0.00862069,0.01724138,0.137931035,0.077586207,0,0,0.310344827,0.025862069,0.086206897,0.103448276,0.017241379,0.00862069,0,0.094827586,0.02586207,0.034482759,0.155172415,0.01724138,0,0,0.086206897,0.112068965,0.043103449,0.112068966,0.01724138,0.017241379,0,0.232758621,0.163793104,0.129310346,0.250000003,0.05172414,0,0,0,0,0,0.120689656,0.137931035,0.01724138,0,0,0,0,0.103448276,0.137931035,0,0,0.077586207,0,0,0,0.103448276,0,0,0.094827587,0.00862069,0,0,0.103448277,0,0,0.094827587,0,0,0.00862069,0.120689656,0,0,0.051724138,0,0,0,0.077586208,0.017241379,0,0,0,0,0.181034483,0.206896553,0.017241379,0,0.077586207,0,0,0.043103448,0.060344829,0,0,0.02586207,0,0,0.00862069,0,0.00862069
5.401404212,0,0,0,0.172413794,0,0,0.025862069,0.017241379,0.051724139,0.060344828,0.129310346,0,0.094827586,0,0.01724138,0.00862069,0.034482759,0.103448277,0.060344828,0,0,0.01724138,0.155172414,0.370689657,0.120689654,0.068965518,0.275862071,0.051724138,0.060344828,0.034482759,0.094827587,0.146551725,0.025862069,0.129310346,0.02586207,0.077586207,0.060344827,0.00862069,0.155172415,0.112068967,0.025862069,0,0.094827587,0.00862069,0.01724138,0.137931035,0.077586207,0,0,0.310344827,0.025862069,0.086206897,0.103448276,0.017241379,0.00862069,0,0.094827586,0.02586207,0.034482759,0.155172415,0.01724138,0,0,0.086206897,0.112068965,0.043103449,0.112068966,0.01724138,0.017241379,0,0.232758621,0.163793104,0.129310346,0.250000003,0.05172414,0,0,0,0,0,0.120689656,0.137931035,0.01724138,0,0,0,0,0.103448276,0.137931035,0,0,0.077586207,0,0,0,0.103448276,0,0,0.094827587,0.00862069,0,0,0.103448277,0,0,0.094827587,0,0,0.00862069,0.120689656,0,0,0.051724138,0,0,0,0.077586208,0.017241379,0,0,0,0,0.181034483,0.206896553,0.017241379,0.00862069,0.077586207,0,0,0.043103448,0.060344829,0,0,0.02586207,0,0,0.00862069,0,0.00862069,0
5.157071218,0,0,0.172413794,0,0,0.025862069,0,0.051724139,0.060344828,0.129310346,0,0.094827586,0,0.00862069,0.00862069,0.034482759,0.103448277,0.060344828,0,0,0,0.155172414,0.370689657,0.120689654,0.068965518,0.275862071,0.051724138,0.00862069,0.034482759,0.094827587,0.146551725,0.025862069,0.129310346,0.02586207,0,0.060344827,0.00862069,0.155172415,0.112068967,0.025862069,0,0,0.00862069,0.01724138,0.137931035,0.077586207,0,0,0,0.025862069,0.086206897,0.103448276,0.017241379,0.00862069,0,0,0.02586207,0.034482759,0.155172415,0.01724138,0,0,0.077586207,0.112068965,0.043103449,0.112068966,0.01724138,0.017241379,0,0,0.163793104,0.129310346,0.250000003,0.05172414,0,0,0,0,0,0.120689656,0.137931035,0.01724138,0,0,0,0,0.103448276,0.137931035,0,0,0,0,0,0,0.103448276,0,0,0,0.00862069,0,0,0.103448277,0,0,0,0,0,0.00862069,0.120689656,0,0,0,0,0,0,0.077586208,0.017241379,0,0.034482759,0,0,0.181034483,0.206896553,0.017241379,0.00862069,0,0,0,0.043103448,0.060344829,0,0,0.077586207,0,0,0.00862069,0,0.00862069,0,0.025862069
4.900702106,0,0.172413794,0,0,0.025862069,0,0.017241379,0.060344828,0.129310346,0,0.094827586,0,0.00862069,0.112068966,0.034482759,0.103448277,0.060344828,0,0,0,0.112068966,0.370689657,0.120689654,0.068965518,0.275862071,0.051724138,0.00862069,0.077586207,0.094827587,0.146551725,0.025862069,0.129310346,0.02586207,0,0.060344828,0.00862069,0.155172415,0.112068967,0.025862069,0,0,0.051724139,0.01724138,0.137931035,0.077586207,0,0,0,0.155172415,0.086206897,0.103448276,0.017241379,0.00862069,0,0,0.172413795,0.034482759,0.155172415,0.01724138,0,0,0.077586207,0.112068966,0.043103449,0.112068966,0.01724138,0.017241379,0,0,0.086206896,0.129310346,0.250000003,0.05172414,0,0,0,0.094827587,0,0.120689656,0.137931035,0.01724138,0,0,0.00862069,0,0.103448276,0.137931035,0,0,0,0.00862069,0,0,0.103448276,0,0,0,0.00862069,0,0,0.103448277,0,0,0,0,0,0.00862069,0.120689656,0,0,0,0,0,0,0.077586208,0.017241379,0,0.034482759,0,0,0.181034483,0.206896553,0.017241379,0.00862069,0,0.224137932,0,0.043103448,0.060344829,0,0,0.077586207,0.086206897,0,0.00862069,0,0.00862069,0,0.025862069,0.060344828
4.705315948,0.172413794,0,0,0.025862069,0,0.017241379,0,0.129310346,0,0.094827586,0,0.00862069,0.112068966,0,0.103448277,0.060344828,0,0,0,0.112068966,0,0.120689654,0.068965518,0.275862071,0.051724138,0.00862069,0.077586207,0,0.146551725,0.025862069,0.129310346,0.02586207,0,0.060344828,0.00862069,0.155172415,0.112068967,0.025862069,0,0,0.051724139,0,0.137931035,0.077586207,0,0,0,0.155172415,0,0.103448276,0.017241379,0.00862069,0,0,0.172413795,0,0.155172415,0.01724138,0,0,0.077586207,0.112068966,0,0.112068966,0.01724138,0.017241379,0,0,0.086206896,0,0.250000003,0.05172414,0,0,0,0.094827587,0,0.120689656,0.137931035,0.01724138,0,0,0.00862069,0,0.103448276,0.137931035,0,0,0,0.00862069,0,0,0.103448276,0,0,0,0.00862069,0,0,0.103448277,0,0,0,0,0,0.00862069,0.120689656,0,0,0,0,0,0,0.077586208,0.017241379,0,0.034482759,0,0,0.181034483,0.206896553,0.017241379,0.00862069,0,0.224137932,0,0.043103448,0.060344829,0,0,0.077586207,0.086206897,0,0.00862069,0,0.00862069,0,0.025862069,0.060344828,0
4.238716149,0,0,0.025862069,0,0.017241379,0,0,0,0.094827586,0,0.00862069,0.112068966,0,0,0.060344828,0,0,0,0.112068966,0,0,0.068965518,0.275862071,0.051724138,0.00862069,0.077586207,0,0,0.025862069,0.129310346,0.02586207,0,0.060344828,0.00862069,0,0.112068967,0.025862069,0,0,0.051724139,0,0,0.077586207,0,0,0,0.155172415,0,0,0.017241379,0.00862069,0,0,0.172413795,0,0.00862069,0.01724138,0,0,0.077586207,0.112068966,0,0,0.01724138,0.017241379,0,0,0.086206896,0,0,0.05172414,0,0,0,0.094827587,0,0,0.137931035,0.01724138,0,0,0.00862069,0,0,0.137931035,0,0,0,0.00862069,0,0,0.103448276,0,0,0,0.00862069,0,0,0.103448277,0,0,0,0,0,0,0.120689656,0,0,0,0,0,0,0.077586208,0.017241379,0,0.034482759,0,0,0,0.206896553,0.017241379,0.00862069,0,0.224137932,0,0,0.060344829,0,0,0.077586207,0.086206897,0,0,0,0.00862069,0,0.025862069,0.060344828,0,0
3.633701101,0,0.025862069,0,0.017241379,0,0,0,0.094827586,0,0.00862069,0.112068966,0,0,0,0,0,0,0.112068966,0,0,0,0.275862071,0.051724138,0.00862069,0.077586207,0,0,0,0.129310346,0.02586207,0,0.060344828,0.00862069,0,0,0.025862069,0,0,0.051724139,0,0,0,0,0,0,0.155172415,0,0,0,0.00862069,0,0,0.172413795,0,0.00862069,0,0,0,0.077586207,0.112068966,0,0,0,0.017241379,0,0,0.086206896,0,0,0,0,0,0,0.094827587,0,0,0,0.01724138,0,0,0.00862069,0,0,0,0,0,0,0.00862069,0,0,0,0,0,0,0.00862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0.034482759,0,0,0,0,0.017241379,0.00862069,0,0.224137932,0,0,0,0,0,0.077586207,0.086206897,0,0,0,0.00862069,0,0.025862069,0.060344828,0,0,0
3.32417252,0.025862069,0,0.017241379,0,0,0,0.086206897,0,0.00862069,0.112068966,0,0,0,0.077586206,0,0,0.112068966,0,0,0,0.077586207,0.051724138,0.00862069,0.077586207,0,0,0,0.051724138,0.02586207,0,0.060344828,0.00862069,0,0,0.00862069,0,0,0.051724139,0,0,0,0.043103449,0,0,0.155172415,0,0,0,0.068965518,0,0,0.172413795,0,0.00862069,0,0.120689656,0,0.077586207,0.112068966,0,0,0,0.129310346,0,0,0.086206896,0,0,0,0.181034484,0,0,0.094827587,0,0,0,0.163793105,0,0,0.00862069,0,0,0,0.051724138,0,0,0.00862069,0,0,0,0.086206897,0,0,0.00862069,0,0,0,0.034482759,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0.060344827,0,0.034482759,0,0,0,0,0.00862069,0.00862069,0,0.224137932,0,0,0,0.103448276,0,0.077586207,0.086206897,0,0,0,0.163793103,0,0.025862069,0.060344828,0,0,0,0.224137932
3.315145436,0,0.017241379,0,0,0,0.086206897,0,0.00862069,0.112068966,0,0,0,0.077586206,0.00862069,0,0.112068966,0,0,0,0.077586207,0,0.00862069,0.077586207,0,0,0,0.051724138,0,0,0.060344828,0.00862069,0,0,0.00862069,0,0,0.051724139,0,0,0,0.043103449,0,0,0.155172415,0,0,0,0.068965518,0,0,0.172413795,0,0.00862069,0,0.120689656,0,0.077586207,0.112068966,0,0,0,0.129310346,0,0,0.086206896,0,0,0,0.181034484,0,0,0.094827587,0,0,0,0.163793105,0,0,0.00862069,0,0,0,0.051724138,0,0,0.00862069,0,0,0,0.086206897,0,0,0.00862069,0,0,0,0.034482759,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0.060344827,0,0.034482759,0,0,0,0,0.00862069,0,0,0.224137932,0,0,0,0.103448276,0,0.077586207,0.086206897,0,0,0,0.163793103,0,0.025862069,0.060344828,0,0,0,0.224137932,0
3.230290872,0.017241379,0,0,0,0.086206897,0,0.051724139,0.112068966,0,0,0,0.077586206,0.00862069,0.137931035,0.112068966,0,0,0,0.077586207,0,0.120689656,0.077586207,0,0,0,0.051724138,0,0.025862069,0.060344828,0.00862069,0,0,0.00862069,0,0.103448276,0.051724139,0,0,0,0.043103449,0,0.155172415,0.155172415,0,0,0,0.068965518,0,0.163793104,0.172413795,0,0.00862069,0,0.120689656,0,0.189655174,0.112068966,0,0,0,0.129310346,0,0.181034484,0.086206896,0,0,0,0.181034484,0,0.189655175,0.094827587,0,0,0,0.163793105,0,0.258620689,0.00862069,0,0,0,0.051724138,0,0.362068966,0.00862069,0,0,0,0.086206897,0,0.258620689,0.00862069,0,0,0,0.034482759,0,0.146551724,0,0,0,0,0.034482759,0,0.396551725,0,0,0,0,0.060344827,0,0.267241381,0,0,0,0,0.00862069,0,0.568965518,0.224137932,0,0,0,0.103448276,0,0.206896552,0.086206897,0,0,0,0.163793103,0,0.155172414,0.060344828,0,0,0,0.224137932,0,0.172413793
